left_hand_wrench.f_x,left_hand_wrench.f_y,left_hand_wrench.f_z,left_hand_wrench.tau_x,left_hand_wrench.tau_y,left_hand_wrench.tau_z,right_hand_wrench.f_x,right_hand_wrench.f_y,right_hand_wrench.f_z,right_hand_wrench.tau_x,right_hand_wrench.tau_y,right_hand_wrench.tau_z,time.t
-12.1507,-5.10578,34.7171,0.547668,1.83574,-0.211001,22.9884,-13.8351,-2.18099,-1.11983,2.17278,0.500506,10.7302
-11.2923,-4.60486,31.0156,0.373587,1.68141,-0.458863,21.494,-14.2915,-4.43513,-0.912058,1.67027,0.451438,10.7402
-10.7693,-4.48271,29.5969,0.414944,1.70874,-0.571906,21.5342,-14.1938,-4.43405,-0.894114,1.66143,0.367078,10.7502
-11.6463,-4.64233,31.9872,0.406367,1.79298,-0.568474,18.6641,-13.4455,-2.91754,-0.955471,1.56276,0.260667,10.7602
-10.5188,-3.79106,29.5397,0.343154,1.75068,-0.760642,16.8621,-12.8989,-2.31595,-0.953211,1.4199,0.147596,10.7702
-10.5399,-3.16896,29.1544,0.343309,1.74822,-0.919946,14.2646,-11.9805,-0.163837,-0.986626,1.42866,-0.0304285,10.7802
-10.3146,-1.32337,29.746,0.146128,1.90645,-1.32229,11.6055,-11.3379,1.5637,-1.03995,1.42865,-0.0736167,10.7902
-10.5775,-0.556556,30.5328,0.034604,1.94055,-1.39784,7.34903,-10.5102,6.83911,-0.991518,1.41625,-0.0982978,10.8002
-9.45182,0.18734,28.1365,0.00510955,1.88126,-1.47573,5.70827,-10.1119,7.07619,-0.967292,1.36488,0.0485231,10.8102
-10.0369,1.37043,28.9141,0.0111784,1.82553,-1.54767,4.07389,-8.83298,7.74673,-1.00198,1.265,0.0919752,10.8202
-12.8519,3.76078,30.5896,-0.0603987,1.72517,-1.82943,2.7792,-7.08692,8.96559,-1.0413,1.24552,-0.0744224,10.8302
-14.6336,5.44715,33.727,-0.163904,1.87929,-2.02449,2.04914,-5.48371,9.36806,-0.936182,1.24138,-0.145655,10.8402
-14.1618,6.82664,33.7772,-0.203938,1.92607,-2.26121,0.513446,-3.93634,10.1106,-0.892998,1.25437,-0.299705,10.8502
-14.5485,9.03208,35.9561,-0.289733,2.03917,-2.60246,-1.08148,-2.24816,10.7061,-0.969368,1.1199,-0.491942,10.8602
-12.913,9.97201,34.5093,-0.263307,2.17566,-2.77627,-3.4478,-1.05965,12.8503,-0.907258,1.01856,-0.740229,10.8702
-10.9604,10.7503,32.0273,-0.240235,2.20996,-2.84297,-6.14642,0.086683,16.5496,-0.910489,1.03584,-0.942813,10.8802
-9.4891,11.1678,28.6738,-0.253411,1.98042,-2.82936,-10.1998,0.321296,17.9923,-0.842153,0.771437,-0.939502,10.8902
-5.08235,11.2236,23.8079,-0.0136806,1.92047,-2.83064,-11.8458,-0.00747817,19.3952,-0.615604,0.557773,-0.605819,10.9002
-2.26031,10.7436,21.2201,0.0528025,1.90073,-2.67372,-13.0101,-0.13134,20.1107,-0.534048,0.526899,-0.256276,10.9102
1.17006,12.0842,18.3433,-0.149535,1.90918,-2.55041,-11.8877,-0.210345,19.2748,-0.361151,0.648079,-0.0701899,10.9202
4.48841,12.5546,15.7597,-0.214452,1.93385,-2.49984,-11.1034,-0.236946,20.0118,-0.261171,0.884828,0.0574073,10.9302
7.19733,12.9674,13.4819,-0.0856628,1.92459,-2.4478,-10.5745,-0.348516,19.413,-0.326734,0.823962,0.158186,10.9402
10.487,13.471,10.3905,-0.170555,1.9343,-2.44689,-9.53303,-0.193728,19.342,-0.314609,0.900679,0.243673,10.9502
12.3683,14.5452,8.70004,-0.150051,1.93189,-2.48545,-8.72182,-0.180106,18.7609,-0.30864,0.993693,0.317982,10.9602
12.629,14.8145,8.64429,-0.0637852,1.92095,-2.45214,-7.61963,0.941058,17.3158,-0.415854,0.982328,0.313766,10.9702
12.1561,15.1344,9.44181,-0.0695889,1.96948,-2.19457,-7.61167,2.07018,16.9929,-0.527735,0.960584,0.237842,10.9802
12.9661,16.0436,7.94666,-0.0831696,1.8624,-2.21415,-3.1878,3.08006,13.2611,-0.547661,0.997566,0.0611201,10.9902
12.9735,16.6109,8.58172,-0.106135,1.88987,-2.21788,-3.44208,3.7866,13.3599,-0.588829,0.936683,0.101566,11.0002
13.259,16.0339,7.91383,0.0271827,1.83629,-1.96385,-0.702959,5.38817,10.9752,-0.815282,0.908424,-0.272603,11.0102
13.9855,16.2093,8.5831,0.130204,1.90848,-2.00863,1.05565,5.89397,9.44614,-0.693492,0.85337,-0.394524,11.0202
16.6673,15.1674,5.11467,0.326688,1.82744,-1.6678,2.15344,6.14993,9.363,-0.655663,0.851995,-0.379899,11.0302
15.7959,15.5768,7.12741,0.358417,1.89756,-1.78624,2.97479,5.53881,8.07326,-0.600367,0.842657,-0.321743,11.0402
16.6489,15.1438,6.36766,0.306388,1.96211,-1.74606,2.11452,6.20122,11.2491,-0.679672,1.02427,-0.271992,11.0502
16.3807,14.7051,6.75756,0.328922,2.02948,-1.70495,3.4288,5.71403,9.96813,-0.704659,1.10147,-0.197354,11.0602
16.7087,14.0551,5.46801,0.276315,1.97453,-1.56508,3.69118,4.64553,9.78501,-0.647562,1.04087,-0.159559,11.0702
14.0083,13.8622,8.35081,0.316605,1.98394,-1.56362,2.5633,4.14663,12.4749,-0.640742,1.1836,-0.0733555,11.0802
11.629,12.7028,11.6336,0.32239,2.08367,-1.40599,1.36792,2.11319,15.298,-0.475434,1.27628,0.534764,11.0902
7.89387,12.1533,13.7925,0.323877,1.8679,-1.29575,1.4073,0.760236,15.6431,-0.260705,1.30165,0.579098,11.1002
3.83907,11.8983,16.5454,0.282256,1.74486,-1.25609,0.519446,-0.705866,16.1501,-0.184998,1.26094,0.950865,11.1102
-1.11138,10.9691,23.2322,0.325769,1.88982,-1.1063,-0.00494996,-1.69853,14.8865,-0.177762,1.07736,0.823741,11.1202
-4.0958,9.66003,26.5034,0.229249,1.90775,-0.894228,-3.04185,-3.56001,16.0694,-0.18598,0.783173,1.04426,11.1302
-4.98521,7.69757,26.9922,0.283658,1.89915,-0.834679,-3.61388,-3.80017,17.9663,-0.125607,0.846861,1.03497,11.1402
-6.33201,5.40256,28.1471,0.380982,1.86018,-0.554662,-5.49319,-7.19014,20.1101,0.0500811,0.757523,1.0896,11.1502
-7.67017,3.1728,28.9517,0.417881,1.7565,-0.322941,-4.67587,-8.68867,19.7242,0.263166,0.686339,1.35577,11.1602
-9.23586,1.23042,29.9592,0.422988,1.63817,-0.0352923,-3.24574,-10.6886,18.7162,0.0583004,0.842322,1.59526,11.1702
-10.3799,0.242356,31.3948,0.493414,1.63474,0.131653,0.296568,-10.4829,17.1251,0.0123644,0.940666,1.49438,11.1802
-10.9342,-0.774875,32.4079,0.478892,1.6534,0.212261,3.82109,-11.2753,13.2501,-0.0214604,0.938753,1.56337,11.1902
-11.182,-1.10512,32.9978,0.400323,1.66536,0.320673,5.71153,-10.9192,13.1694,-0.13829,1.19686,1.38974,11.2002
-10.9154,-1.19774,32.3489,0.331329,1.67477,0.188518,6.89291,-10.4086,14.3441,-0.628204,1.56778,1.12032,11.2102
-11.8214,-1.67082,34.1835,0.369792,1.74614,0.083113,9.91622,-11.0925,10.0526,-0.555702,1.38442,0.998876,11.2202
-10.7494,-1.65054,32.5893,0.4472,1.72675,-0.0113105,11.4493,-11.1808,7.58354,-0.680109,1.40656,0.995637,11.2302
-8.56875,-1.38211,31.3638,0.454955,1.84876,-0.088152,13.084,-10.7695,7.9196,-0.721131,1.55676,0.846526,11.2402
-9.06058,-1.30556,31.6357,0.414259,1.84304,-0.11961,16.5239,-10.8124,1.27193,-0.732345,1.29517,0.772215,11.2502
-7.9404,-0.826326,29.6446,0.38954,1.80607,-0.168767,17.7904,-10.6356,-0.616392,-0.816684,1.3342,0.799634,11.2602
-7.91014,-0.767725,29.5651,0.282144,1.82487,-0.238343,18.8325,-10.4567,-1.61653,-0.972645,1.30144,0.57865,11.2702
-6.24645,-1.13114,26.103,0.383274,1.72271,-0.177734,19.4083,-11.5767,-3.48345,-0.806258,1.17851,0.574001,11.2802
-7.68933,-1.27286,28.797,0.436879,1.79917,-0.256891,21.0223,-11.4714,-3.71448,-0.849613,1.35365,0.446709,11.2902
-6.83502,-2.24312,27.0629,0.463179,1.75898,-0.221859,20.8181,-12.0938,-3.74829,-0.726203,1.27397,0.375429,11.3002
-6.83267,-2.41316,26.66,0.443348,1.69339,-0.326631,21.0603,-12.7518,-4.2664,-0.698448,1.26853,0.48534,11.3102
-9.10238,-3.84892,32.8476,0.503998,1.93249,-0.12936,22.8632,-12.4897,-4.19258,-0.810896,1.49338,0.507229,11.3202
-9.29356,-3.2623,31.3101,0.295202,1.80922,-0.294474,21.5868,-12.1382,-3.54244,-0.781985,1.45113,0.417336,11.3302
-9.3035,-2.6603,30.1299,0.150463,1.72484,-0.554668,19.4278,-13.6781,-0.217343,-0.866246,1.84869,0.486138,11.3402
-12.4997,-3.79757,35.5138,0.328588,1.85884,-0.62175,17.7049,-13.6941,0.179591,-0.662004,1.40304,0.403187,11.3502
-11.3787,-3.11954,33.3746,0.323813,1.87068,-0.638949,16.1142,-13.3408,0.413178,-0.769415,1.36445,0.28948,11.3602
-10.4763,-2.62068,31.0798,0.169769,1.76059,-0.761796,15.3456,-12.1737,0.158049,-0.834209,1.29324,0.132888,11.3702
-9.72545,-1.91598,30.2517,0.292171,1.82035,-0.855233,13.7473,-11.3476,0.965501,-0.936811,1.22423,-0.0285625,11.3802
-8.93278,-1.41748,30.9068,0.184208,1.918,-0.985985,12.1755,-10.9101,2.62033,-0.923159,1.2766,-0.0918233,11.3902
-8.32843,-1.03339,29.6613,0.0951016,1.90185,-1.10547,9.75606,-10.6586,4.6182,-0.945076,1.3759,-0.0459514,11.4002
-8.32707,-0.82846,30.0276,0.0878836,1.98502,-1.14216,7.87687,-10.4046,6.6051,-0.951299,1.37801,-0.046804,11.4102
-9.13322,0.183835,30.3563,0.0633801,1.88662,-1.15213,6.51514,-10.697,7.82311,-0.811883,1.41055,0.227413,11.4202
-8.56821,0.671606,28.1455,0.0737582,1.80484,-1.20563,5.23199,-9.87791,8.91799,-0.750079,1.33806,0.179009,11.4302
-9.8076,2.64795,29.8892,0.0531091,1.80688,-1.58708,4.71812,-8.37826,8.29677,-0.798532,1.28115,0.0925775,11.4402
-10.4303,4.04337,31.4197,-0.0160854,1.93049,-1.73379,4.22811,-6.88568,7.71331,-0.857271,1.20888,-0.116432,11.4502
-10.4701,5.76159,32.3118,-0.181195,2.00788,-2.02796,2.89952,-5.67175,8.14442,-0.895359,1.15327,-0.223345,11.4602
-9.67909,7.57972,32.7682,-0.325156,2.09549,-2.32112,1.62962,-4.00468,8.91916,-0.91202,1.09865,-0.492225,11.4702
-7.80914,9.14714,31.3608,-0.323835,2.26347,-2.57262,-0.758068,-2.70079,10.8963,-0.938199,1.04701,-0.703443,11.4802
-6.71437,9.55036,31.1889,-0.299301,2.36905,-2.58973,-3.71382,-1.43736,14.1845,-0.944755,1.03397,-0.910351,11.4902
-4.19369,9.8848,26.6094,-0.193091,2.18511,-2.59301,-4.82016,-1.52899,15.038,-0.822599,0.929628,-0.694618,11.5002
-1.13363,10.2738,23.5502,-0.147341,2.16455,-2.56974,-4.591,-1.3377,14.2656,-0.816511,0.747447,-0.474419,11.5102
0.534317,10.314,21.5774,-0.0686009,2.13382,-2.60453,-6.47531,-1.15829,14.8404,-0.767803,0.636739,-0.334467,11.5202
2.19366,10.425,20.7484,-0.0651645,2.16056,-2.5124,-5.38821,-1.45367,13.4362,-0.634965,0.59982,-0.183567,11.5302
4.69886,11.2015,18.6803,-0.162732,2.17465,-2.44236,-5.69366,-0.727723,15.5141,-0.597789,0.838846,-0.068135,11.5402
6.95677,11.1638,17.0202,-0.191127,2.17881,-2.25391,-5.9735,-0.889931,14.7146,-0.637722,0.791847,0.0221789,11.5502
8.8641,11.6761,14.6452,-0.225041,2.15612,-2.2894,-5.94288,-1.21382,15.185,-0.477555,0.845893,0.175898,11.5602
9.72157,11.7722,14.2475,-0.201528,2.15383,-2.14254,-4.30993,-1.17345,13.7918,-0.46969,0.862968,0.129748,11.5702
9.82885,12.5265,13.4698,-0.294231,2.08979,-1.93907,-2.72499,-0.786857,13.321,-0.596541,0.917732,0.142573,11.5802
10.1122,13.5566,13.1315,-0.310281,2.07175,-1.91064,-0.626345,0.345534,11.8313,-0.701975,0.990511,0.277791,11.5902
9.82939,13.9718,13.9091,-0.280813,2.0883,-1.89692,0.520426,1.46855,9.86631,-0.754283,0.952982,0.208329,11.6002
10.4001,14.8889,12.4591,-0.36466,1.98452,-1.99037,2.67474,2.75655,9.27298,-0.982787,1.04456,-0.16577,11.6102
10.3479,15.2576,13.0011,-0.239645,2.05618,-1.94898,4.93706,3.04446,7.0324,-0.881591,0.976808,-0.31818,11.6202
10.0915,15.0363,14.2746,-0.178413,2.0243,-1.79722,6.25214,3.51941,6.61862,-0.928042,1.04495,-0.236598,11.6302
11.4803,15.6907,12.2459,-0.204867,1.97709,-1.73196,7.41333,4.21691,5.35984,-0.842752,0.982074,-0.334748,11.6402
11.1487,14.8969,14.1191,-0.0269597,2.10441,-1.62976,7.4146,4.18809,4.9961,-0.842564,0.908416,-0.292611,11.6502
13.5806,15.1455,10.4194,-0.0652404,2.04277,-1.65135,7.41182,3.98776,5.38291,-0.809596,0.99794,-0.242631,11.6602
12.9993,14.8346,10.7072,0.039874,2.02127,-1.61871,7.46025,3.72088,5.42537,-0.701387,0.997814,-0.300365,11.6702
12.5042,14.3083,9.99044,-0.00482005,1.89781,-1.578,6.03692,3.36477,7.85519,-0.778652,1.05536,-0.127921,11.6802
10.0782,13.6828,12.9958,0.0738788,1.97634,-1.45389,5.51414,3.15044,9.18201,-0.699643,1.10174,-0.0643387,11.6902
9.84284,13.3148,12.6672,0.024618,1.88534,-1.41692,3.85578,1.66704,13.5886,-0.549456,1.25045,0.132026,11.7002
7.12819,12.9298,15.8657,0.0631814,1.96661,-1.35123,2.68845,-0.00315506,14.6369,-0.417766,1.30594,0.642363,11.7102
3.59337,12.4386,19.2318,0.060781,1.89683,-1.33011,2.66008,-1.46616,15.6815,-0.215868,1.32974,0.877178,11.7202
-1.55959,11.273,25.1949,0.07299,1.91772,-1.05764,2.1365,-2.46041,14.1693,-0.125886,1.24024,1.0129,11.7302
-1.63779,10.9859,24.6898,0.106399,1.89713,-1.13226,0.964783,-3.39718,14.8412,-0.321005,1.11792,1.00693,11.7402
-5.20998,9.62556,28.7407,0.127083,1.91479,-1.01702,-1.74783,-3.65294,17.6442,-0.318874,1.03357,0.9963,11.7502
-5.53531,7.69887,28.9466,0.196088,1.91227,-0.926049,-2.18027,-5.28034,18.1754,-0.125167,0.865458,0.764343,11.7602
-6.24417,5.21705,28.7123,0.196442,1.83484,-0.535331,-2.52765,-7.30354,19.0519,-0.0459421,0.846927,1.04136,11.7702
-7.30627,3.31374,29.8227,0.253046,1.80985,-0.231585,-0.711101,-8.57431,18.6881,-0.0626132,0.991302,1.15306,11.7802
-7.57536,2.3399,29.7184,0.264686,1.78338,-0.116632,1.43371,-8.89057,17.3335,-0.0677797,1.11544,1.23804,11.7902
-8.94711,1.3535,31.2031,0.2926,1.77957,-0.00911809,4.09702,-9.37224,13.908,-0.182842,1.08891,1.29088,11.8002
-9.47842,0.839036,31.3544,0.263315,1.76054,0.0158678,5.68675,-8.9646,13.0251,-0.429531,1.07956,0.9956,11.8102
-9.21993,0.813781,31.9151,0.175507,1.75644,-0.0205828,6.45663,-8.73131,12.9748,-0.648754,1.13941,0.81552,11.8202
-8.72555,-0.303117,32.2122,0.284673,1.8647,-0.0039895,9.20811,-9.58792,10.7452,-0.499059,1.30642,0.780151,11.8302
-7.35414,-0.388641,29.9514,0.31232,1.84156,-0.138135,10.7535,-9.94774,9.45902,-0.531827,1.5342,0.919599,11.8402
-7.37176,-0.273257,29.9732,0.322046,1.85044,-0.190891,13.9042,-10.0883,6.6274,-0.595581,1.5755,0.989217,11.8502
-7.59333,-0.0303551,29.6337,0.25281,1.82027,-0.17292,15.1938,-10.6965,3.06946,-0.629684,1.47054,1.00025,11.8602
-7.61187,0.153349,29.68,0.226883,1.83283,-0.21604,16.0193,-10.2514,1.71617,-0.654876,1.37038,0.840749,11.8702
-7.3679,0.246879,29.5871,0.240326,1.84539,-0.224322,16.2685,-10.0523,0.665709,-0.816283,1.29257,0.629429,11.8802
-7.62422,0.133717,29.6693,0.184301,1.85212,-0.276336,15.7574,-11.1113,0.469574,-0.751724,1.1792,0.577892,11.8902
-8.82492,-0.805326,32.8544,0.365205,2.01278,-0.295156,16.6455,-10.4641,-0.308519,-0.747664,1.21811,0.328136,11.9002
-7.9509,-1.20757,30.45,0.299618,1.88715,-0.307023,15.4954,-11.2081,0.135793,-0.8593,1.16825,0.407638,11.9102
-8.45664,-1.48347,29.8371,0.26645,1.77075,-0.303486,16.8705,-12.1869,-0.42993,-0.692951,1.22612,0.470256,11.9202
-9.30142,-2.0493,31.1314,0.287552,1.79355,-0.309763,18.1877,-12.2421,-2.21996,-0.651473,1.2267,0.567577,11.9302
-9.30814,-1.24163,30.5588,0.185287,1.71683,-0.479736,17.0907,-12.5289,-0.825345,-0.711895,1.35706,0.617633,11.9402
-10.9218,-1.2526,32.432,-0.113764,1.7764,-0.663052,13.8826,-12.6381,6.14145,-0.892345,1.68029,0.548659,11.9502
-14.703,-1.55561,40.8227,-0.143013,2.05028,-0.809621,11.5805,-13.2191,6.50599,-0.687452,1.39474,0.549171,11.9602
-12.4154,-0.786639,35.6125,-0.16151,1.95488,-0.782302,10.4817,-13.1069,6.27914,-0.705832,1.26583,0.567776,11.9702
-13.2645,-0.70499,37.5284,-0.197123,2.01892,-0.854307,8.69961,-12.2517,5.99132,-0.742492,0.992422,0.259916,11.9802
-11.8563,-0.768825,34.2481,-0.134902,1.92142,-0.85766,7.67007,-11.6641,4.65464,-0.756887,0.79141,0.106917,11.9902
-12.16,0.0266027,35.0726,-0.211851,1.97174,-1.03694,6.08146,-11.1637,6.3236,-0.775307,0.833933,-0.0184797,12.0002
-12.4827,0.617586,36.3403,-0.304671,2.05461,-1.28335,3.11287,-10.9139,8.7606,-0.783736,0.85826,-0.00076993,12.0102
-11.6647,1.52699,35.6199,-0.359002,2.07814,-1.44263,-0.15174,-10.6439,13.4792,-0.774563,0.918533,0.00766198,12.0202
-11.1116,1.35835,35.2924,-0.253993,2.07089,-1.35751,-2.01757,-10.6241,15.4189,-0.613267,0.941011,0.134532,12.0302
-10.7993,2.43046,33.872,-0.27789,2.00429,-1.37668,-1.5045,-9.53005,15.2594,-0.626342,0.979285,0.212257,12.0402
-11.98,3.96041,35.3362,-0.308965,2.0425,-1.63975,-1.52889,-8.91526,14.2361,-0.641836,0.891982,0.32863,12.0502
-12.0488,5.25172,35.6907,-0.346858,2.07357,-1.81745,-1.58775,-8.13517,14.52,-0.705998,0.924554,0.465009,12.0602
-11.8871,7.18634,35.5615,-0.303417,2.09132,-2.10857,-1.25393,-5.60377,14.0782,-0.829556,0.951251,0.0938335,12.0702
-11.8831,9.25732,36.0025,-0.497081,2.14119,-2.37647,-2.49381,-4.43494,14.4951,-0.808044,0.874117,-0.201998,12.0802
-12.2113,9.5219,37.1743,-0.478568,2.19251,-2.50402,-3.49619,-2.8314,14.6409,-0.818658,0.802579,-0.461404,12.0902
-9.17871,10.4111,34.6309,-0.510356,2.28545,-2.59449,-4.55864,-2.29685,14.7372,-0.812731,0.678031,-0.550812,12.1002
-7.21431,10.1731,31.9919,-0.405198,2.24162,-2.58708,-5.07422,-1.43837,14.7536,-0.797073,0.652248,-0.599332,12.1102
-3.89376,10.254,28.2013,-0.318269,2.21094,-2.60045,-4.82868,-1.45344,15.1,-0.720954,0.707666,-0.496151,12.1202
-2.46816,10.7119,26.1875,-0.325649,2.11398,-2.62058,-5.07612,-1.11557,14.7939,-0.721631,0.616161,-0.512951,12.1302
0.29711,10.7453,25.0864,-0.228279,2.22542,-2.43523,-5.63728,-1.05053,16.0381,-0.675367,0.667558,-0.39194,12.1402
1.73348,11.0665,23.4072,-0.225299,2.18589,-2.34695,-5.94293,-0.860929,16.5627,-0.619849,0.720899,-0.140532,12.1502
3.43179,11.4525,23.1391,-0.258871,2.22921,-2.17284,-5.13616,-1.29457,17.1441,-0.445908,0.837217,0.0968107,12.1602
4.83211,11.6858,21.9597,-0.290675,2.23409,-2.14395,-4.86683,-0.910114,17.8149,-0.478023,0.941016,0.0401197,12.1702
5.41438,12.1705,22.278,-0.355265,2.27645,-2.11632,-3.7831,-1.08926,17.3566,-0.406348,0.940735,0.203629,12.1802
5.46846,12.8246,22.4709,-0.378255,2.26584,-1.99664,-1.88274,-1.59924,15.3915,-0.323544,0.973869,0.346806,12.1902
5.5158,13.4119,22.1028,-0.426197,2.23718,-1.94534,-1.27581,-0.861873,14.8192,-0.293969,0.979162,0.291699,12.2002
5.79517,14.8689,22.3373,-0.488195,2.25479,-1.97768,-0.473179,-0.558485,13.8228,-0.404059,0.956932,0.215011,12.2102
5.24419,14.6505,23.5848,-0.430295,2.28059,-1.93325,0.0302642,0.778674,14.6861,-0.521788,1.03019,0.191433,12.2202
5.75575,15.1267,22.4696,-0.363972,2.24295,-1.94775,1.4993,1.70582,13.1205,-0.510032,0.990094,-0.14709,12.2302
6.24208,15.3463,22.4784,-0.245595,2.19507,-1.93178,0.940498,2.04437,15.0193,-0.541466,0.992127,-0.118993,12.2402
5.75106,15.022,23.4942,-0.279507,2.27828,-1.86911,1.51192,2.07974,14.3311,-0.520613,0.922089,-0.150811,12.2502
5.46788,14.3898,24.5128,-0.184701,2.30126,-1.7824,0.744967,1.96088,14.7436,-0.428686,0.72183,-0.0998133,12.2602
5.19909,14.223,24.2238,-0.114941,2.25277,-1.62216,1.28767,1.90539,12.2182,-0.473024,0.500286,-0.0836597,12.2702
5.45391,14.0253,24.0296,-0.102704,2.25844,-1.62767,1.83729,1.66945,11.2829,-0.424532,0.554893,-0.0481414,12.2802
5.41178,13.3059,23.3997,-0.0233225,2.22666,-1.61702,0.68785,1.46108,13.5592,-0.496154,0.605135,0.0255343,12.2902
3.7784,12.771,24.7333,0.0711106,2.19165,-1.48068,0.391471,0.540073,14.9663,-0.409686,0.676663,0.197336,12.3002
3.03366,11.9631,24.5427,-0.0152286,2.08155,-1.39386,0.388929,-0.858654,16.6288,-0.139792,0.871941,0.502492,12.3102
1.65378,11.0575,25.6321,0.0912549,2.04864,-1.23703,0.0829041,-2.38986,18.3541,0.0308079,0.915294,0.816849,12.3202
1.93227,11.197,24.1535,0.0178947,1.93004,-1.23662,1.37293,-4.07474,17.9967,0.139964,1.00239,1.12245,12.3302
-1.26731,10.1298,25.6858,0.0315461,1.82106,-0.99451,1.35433,-5.07439,17.7137,0.185979,0.808731,1.26129,12.3402
-4.68711,9.66373,32.8062,0.152412,2.05466,-0.926428,1.6583,-4.77065,16.3445,0.205294,0.572551,1.25677,12.3502
-6.07955,9.36139,34.0063,0.140619,2.04764,-0.963126,0.808112,-4.60821,16.5502,0.0422852,0.638142,1.1963,12.3602
-4.39297,8.37262,31.8807,0.120164,2.01356,-0.80353,0.328765,-5.63946,18.183,0.157572,0.661705,1.04689,12.3702
-4.69359,7.39917,31.9552,0.196961,1.94306,-0.819551,0.0889586,-7.17673,18.0025,0.347837,0.527359,1.17326,12.3802
-4.86576,5.39881,31.8913,0.2379,1.96364,-0.494019,0.848458,-7.71533,17.6804,0.347171,0.566428,1.29388,12.3902
-4.855,4.40746,31.1528,0.269178,1.92595,-0.392821,2.98373,-8.09699,15.6675,0.321456,0.717351,1.34635,12.4002
-5.44491,3.98133,32.4187,0.367809,1.94636,-0.300871,3.69851,-7.50866,15.9928,0.0797559,0.822475,1.34585,12.4102
-4.61119,4.25416,31.0138,0.31113,1.9269,-0.354068,5.07193,-6.91346,15.7477,0.0224976,0.996846,1.20127,12.4202
-4.89233,4.08764,32.1507,0.324817,1.96691,-0.346318,5.79099,-6.29076,15.8261,-0.316177,0.994589,0.992372,12.4302
-4.09189,3.42948,32.0178,0.36247,2.00977,-0.361771,6.61699,-6.66786,15.0178,-0.378124,0.9636,0.777696,12.4402
-3.53036,2.92125,30.5795,0.388267,1.97587,-0.401686,6.60676,-6.2706,15.8641,-0.545437,1.03157,0.613207,12.4502
-3.58302,2.69837,31.0327,0.425706,2.00981,-0.479866,8.22215,-7.24777,12.5804,-0.440035,0.975242,0.679189,12.4602
-4.13117,2.92815,30.386,0.421982,1.95486,-0.525117,10.0759,-7.08117,10.4724,-0.54304,0.959311,0.553757,12.4702
-4.4272,2.26562,29.9864,0.467149,1.87217,-0.589911,9.04487,-7.60674,12.5303,-0.586505,1.0893,0.396426,12.4802
-4.70517,1.8221,30.9855,0.424856,1.92236,-0.611813,9.85275,-7.76958,10.7854,-0.618005,0.967,0.269797,12.4902
-3.57418,1.04385,29.0388,0.461382,1.93307,-0.475514,10.089,-9.41642,8.72052,-0.510551,0.83206,0.405291,12.5002
-4.99885,0.563898,32.7117,0.542511,2.04173,-0.478601,11.6977,-9.33297,7.31586,-0.558868,0.831167,0.258977,12.5102
-4.92422,-0.773427,31.8192,0.548329,1.9855,-0.294792,10.0827,-9.78413,9.25396,-0.605154,0.891611,0.309313,12.5202
-4.85201,-1.39968,29.7655,0.529104,1.81609,-0.20484,13.4514,-11.2773,3.59748,-0.541172,0.838706,0.568043,12.5302
-5.92068,-1.92864,29.71,0.525857,1.74861,-0.107227,14.001,-11.1962,4.9718,-0.550244,1.25183,0.615984,12.5402
-7.27198,-1.51251,31.0769,0.310384,1.77459,-0.221151,13.9684,-10.6308,5.57741,-0.705816,1.38823,0.534761,12.5502
-11.2015,-0.684225,37.4413,0.0968197,1.9329,-0.406888,11.499,-12.9221,10.755,-0.595313,1.4683,0.890316,12.5602
-12.4844,-1.04377,39.7746,0.17537,1.90741,-0.646185,8.96838,-12.0689,15.9197,-0.613199,1.60027,0.628066,12.5702
-10.9444,-0.435722,34.2413,-0.0763486,1.60904,-0.807332,9.79206,-12.6975,11.5174,-0.488929,1.25003,0.58518,12.5802
-9.62785,0.456209,31.7533,-0.0227349,1.55918,-0.939639,7.13138,-11.6451,12.067,-0.651683,1.03034,0.34282,12.5902
-9.08902,0.847487,31.4746,-0.0963689,1.59592,-1.08157,5.79759,-10.9937,11.8571,-0.819325,0.891067,-0.0367365,12.6002
-8.60157,0.965683,31.8749,-0.0549606,1.60247,-1.26249,2.62453,-10.6677,14.674,-0.81167,0.823728,-0.242756,12.6102
-6.3945,1.18019,32.0406,-0.169347,1.80997,-1.39535,0.472508,-11.3184,17.0422,-0.660492,0.836321,-0.139989,12.6202
-5.76782,0.35811,32.2345,-0.121358,1.95941,-1.28229,-2.03077,-11.8174,19.7134,-0.62038,0.788817,0.0799785,12.6302
-4.6506,0.679957,30.7345,-0.109175,1.93502,-1.26117,-2.0221,-11.6208,19.5788,-0.555654,0.79985,0.158761,12.6402
-4.66141,0.788463,29.9262,-0.0105393,1.82202,-1.28549,-0.332395,-11.243,16.7783,-0.43341,0.840525,0.172294,12.6502
-2.78177,2.27829,27.7569,-0.0834614,1.82745,-1.44048,-1.45994,-10.1143,19.6587,-0.577583,0.906942,0.1031,12.6602
-3.37764,3.25687,29.2993,-0.139379,1.89832,-1.64663,-0.567679,-8.39878,18.2323,-0.646897,0.855122,-0.197816,12.6702
-2.32237,3.99892,28.052,-0.0551831,1.82324,-1.74019,0.520703,-8.19537,16.101,-0.638122,0.810164,-0.25182,12.6802
-3.13205,5.05775,29.7933,-0.123064,1.86363,-1.76645,-0.290274,-6.38252,17.6029,-0.724558,0.836302,-0.337461,12.6902
